SK_ID_CURR,PROB_DEFAULT,PREDIKSI,STATUS
399299,0.2557,0,LAYAK
399306,0.0773,0,LAYAK
399321,0.2185,0,LAYAK
399328,0.2389,0,LAYAK
399344,0.1314,0,LAYAK
399352,0.4058,0,LAYAK
399358,0.2254,0,LAYAK
399374,0.5886,0,LAYAK
399382,0.8101,1,TIDAK LAYAK
399385,0.5089,0,LAYAK
399388,0.1787,0,LAYAK
399399,0.1116,0,LAYAK
399410,0.0932,0,LAYAK
399417,0.0779,0,LAYAK
399423,0.2733,0,LAYAK
399427,0.1262,0,LAYAK
399429,0.5293,0,LAYAK
399435,0.3323,0,LAYAK
399439,0.107,0,LAYAK
399451,0.4791,0,LAYAK
399454,0.2129,0,LAYAK
399458,0.5555,0,LAYAK
399468,0.1886,0,LAYAK
399477,0.5383,0,LAYAK
399483,0.6769,0,LAYAK
399493,0.385,0,LAYAK
399494,0.4894,0,LAYAK
399499,0.4892,0,LAYAK
399503,0.5519,0,LAYAK
399510,0.2214,0,LAYAK
399511,0.2598,0,LAYAK
399525,0.1306,0,LAYAK
399528,0.4497,0,LAYAK
399533,0.49,0,LAYAK
399538,0.6114,0,LAYAK
399551,0.4891,0,LAYAK
399568,0.7851,1,TIDAK LAYAK
399571,0.166,0,LAYAK
399585,0.0267,0,LAYAK
399589,0.4581,0,LAYAK
399595,0.2314,0,LAYAK
399598,0.2158,0,LAYAK
399605,0.4889,0,LAYAK
399616,0.3746,0,LAYAK
399617,0.2119,0,LAYAK
399622,0.4039,0,LAYAK
399627,0.7145,1,TIDAK LAYAK
399635,0.5706,0,LAYAK
399639,0.8386,1,TIDAK LAYAK
399641,0.5388,0,LAYAK
399643,0.311,0,LAYAK
399659,0.1012,0,LAYAK
399667,0.3473,0,LAYAK
399683,0.1812,0,LAYAK
399702,0.6598,0,LAYAK
399706,0.6562,0,LAYAK
399720,0.228,0,LAYAK
399727,0.4585,0,LAYAK
399730,0.8228,1,TIDAK LAYAK
399734,0.3658,0,LAYAK
399751,0.1769,0,LAYAK
399754,0.7363,1,TIDAK LAYAK
399759,0.524,0,LAYAK
399768,0.4284,0,LAYAK
399770,0.69,1,TIDAK LAYAK
399781,0.5844,0,LAYAK
399786,0.7909,1,TIDAK LAYAK
399799,0.2813,0,LAYAK
399811,0.1005,0,LAYAK
399813,0.3438,0,LAYAK
399820,0.5306,0,LAYAK
399832,0.1881,0,LAYAK
399851,0.612,0,LAYAK
399853,0.1698,0,LAYAK
399855,0.4215,0,LAYAK
399860,0.6241,0,LAYAK
399876,0.6977,1,TIDAK LAYAK
399877,0.5692,0,LAYAK
399881,0.0335,0,LAYAK
399882,0.3611,0,LAYAK
399903,0.514,0,LAYAK
399906,0.3378,0,LAYAK
399912,0.5573,0,LAYAK
399915,0.3848,0,LAYAK
399921,0.1915,0,LAYAK
399935,0.4224,0,LAYAK
399936,0.6303,0,LAYAK
399938,0.1926,0,LAYAK
399939,0.0888,0,LAYAK
399940,0.1967,0,LAYAK
399949,0.565,0,LAYAK
399953,0.0475,0,LAYAK
399959,0.6648,0,LAYAK
399968,0.2995,0,LAYAK
399969,0.1157,0,LAYAK
399972,0.3937,0,LAYAK
399974,0.2745,0,LAYAK
399976,0.1932,0,LAYAK
399979,0.3227,0,LAYAK
399988,0.4373,0,LAYAK
399994,0.7847,1,TIDAK LAYAK
399996,0.6179,0,LAYAK
399997,0.4971,0,LAYAK
400000,0.2754,0,LAYAK
400004,0.2323,0,LAYAK
400011,0.5643,0,LAYAK
400014,0.8039,1,TIDAK LAYAK
400015,0.2182,0,LAYAK
400017,0.3958,0,LAYAK
400046,0.5715,0,LAYAK
400063,0.4836,0,LAYAK
400065,0.4192,0,LAYAK
400069,0.2802,0,LAYAK
400075,0.1219,0,LAYAK
400088,0.157,0,LAYAK
400091,0.1454,0,LAYAK
400105,0.2956,0,LAYAK
400108,0.7411,1,TIDAK LAYAK
400113,0.3729,0,LAYAK
400119,0.3533,0,LAYAK
400123,0.3148,0,LAYAK
400127,0.3048,0,LAYAK
400136,0.197,0,LAYAK
400137,0.7614,1,TIDAK LAYAK
400138,0.7275,1,TIDAK LAYAK
400158,0.7091,1,TIDAK LAYAK
400172,0.3228,0,LAYAK
400174,0.2135,0,LAYAK
400224,0.4912,0,LAYAK
400229,0.6553,0,LAYAK
400236,0.8051,1,TIDAK LAYAK
400240,0.1603,0,LAYAK
400249,0.0864,0,LAYAK
400258,0.5139,0,LAYAK
400268,0.6097,0,LAYAK
400272,0.1911,0,LAYAK
400284,0.534,0,LAYAK
400292,0.0799,0,LAYAK
400295,0.4693,0,LAYAK
400308,0.4286,0,LAYAK
400314,0.3188,0,LAYAK
400315,0.1632,0,LAYAK
400331,0.7867,1,TIDAK LAYAK
400332,0.3041,0,LAYAK
400339,0.0902,0,LAYAK
400342,0.3642,0,LAYAK
400361,0.2655,0,LAYAK
400363,0.4323,0,LAYAK
400365,0.2081,0,LAYAK
400374,0.3722,0,LAYAK
400379,0.3072,0,LAYAK
400382,0.1616,0,LAYAK
400416,0.2852,0,LAYAK
400422,0.2737,0,LAYAK
400436,0.3996,0,LAYAK
400460,0.4403,0,LAYAK
400462,0.7586,1,TIDAK LAYAK
400468,0.5483,0,LAYAK
400482,0.5279,0,LAYAK
400489,0.3677,0,LAYAK
400490,0.5389,0,LAYAK
400501,0.2506,0,LAYAK
400519,0.1585,0,LAYAK
400525,0.8471,1,TIDAK LAYAK
400526,0.0418,0,LAYAK
400529,0.7018,1,TIDAK LAYAK
400540,0.3392,0,LAYAK
400543,0.5183,0,LAYAK
400545,0.2134,0,LAYAK
400556,0.5758,0,LAYAK
400572,0.4215,0,LAYAK
400584,0.2112,0,LAYAK
400589,0.4072,0,LAYAK
400593,0.7347,1,TIDAK LAYAK
400597,0.4625,0,LAYAK
400616,0.3937,0,LAYAK
400642,0.4393,0,LAYAK
400643,0.2648,0,LAYAK
400649,0.123,0,LAYAK
400672,0.5596,0,LAYAK
400685,0.1558,0,LAYAK
400693,0.7048,1,TIDAK LAYAK
400695,0.4131,0,LAYAK
400701,0.2474,0,LAYAK
400720,0.2685,0,LAYAK
400741,0.339,0,LAYAK
400745,0.6014,0,LAYAK
400750,0.1541,0,LAYAK
400779,0.6203,0,LAYAK
400784,0.3397,0,LAYAK
400792,0.6467,0,LAYAK
400800,0.108,0,LAYAK
400811,0.3496,0,LAYAK
400813,0.7467,1,TIDAK LAYAK
400820,0.0467,0,LAYAK
400830,0.1922,0,LAYAK
400833,0.1061,0,LAYAK
400834,0.4342,0,LAYAK
400841,0.1889,0,LAYAK
400855,0.7911,1,TIDAK LAYAK
400856,0.3848,0,LAYAK
400860,0.1426,0,LAYAK
400866,0.3443,0,LAYAK
400869,0.5413,0,LAYAK
400870,0.3915,0,LAYAK
400880,0.1842,0,LAYAK
400882,0.154,0,LAYAK
400915,0.6298,0,LAYAK
400921,0.6265,0,LAYAK
400923,0.572,0,LAYAK
400925,0.2351,0,LAYAK
400936,0.3835,0,LAYAK
400943,0.8128,1,TIDAK LAYAK
400962,0.1846,0,LAYAK
400963,0.497,0,LAYAK
400967,0.2388,0,LAYAK
400970,0.3422,0,LAYAK
400975,0.0993,0,LAYAK
400981,0.7413,1,TIDAK LAYAK
400983,0.6966,1,TIDAK LAYAK
400987,0.2771,0,LAYAK
400988,0.1516,0,LAYAK
400994,0.4155,0,LAYAK
400998,0.6674,0,LAYAK
401002,0.1139,0,LAYAK
401003,0.6654,0,LAYAK
401005,0.2235,0,LAYAK
401007,0.1741,0,LAYAK
401022,0.6118,0,LAYAK
401029,0.7634,1,TIDAK LAYAK
401035,0.2745,0,LAYAK
401036,0.7173,1,TIDAK LAYAK
401040,0.1614,0,LAYAK
401045,0.4181,0,LAYAK
401053,0.3197,0,LAYAK
401065,0.2246,0,LAYAK
401067,0.4502,0,LAYAK
401069,0.3164,0,LAYAK
401073,0.6345,0,LAYAK
401074,0.7273,1,TIDAK LAYAK
401078,0.5372,0,LAYAK
401082,0.7571,1,TIDAK LAYAK
401086,0.4496,0,LAYAK
401092,0.273,0,LAYAK
401097,0.1322,0,LAYAK
401098,0.22,0,LAYAK
401099,0.5804,0,LAYAK
401100,0.4024,0,LAYAK
401107,0.3857,0,LAYAK
401119,0.6793,0,LAYAK
401120,0.187,0,LAYAK
401137,0.7509,1,TIDAK LAYAK
401142,0.8185,1,TIDAK LAYAK
401162,0.1266,0,LAYAK
401163,0.7055,1,TIDAK LAYAK
401172,0.3025,0,LAYAK
401179,0.5177,0,LAYAK
401182,0.3959,0,LAYAK
401184,0.5728,0,LAYAK
401190,0.1188,0,LAYAK
401207,0.2481,0,LAYAK
401210,0.1078,0,LAYAK
401220,0.2506,0,LAYAK
401225,0.2054,0,LAYAK
401230,0.5293,0,LAYAK
401240,0.1965,0,LAYAK
401246,0.519,0,LAYAK
401256,0.6813,1,TIDAK LAYAK
401273,0.1224,0,LAYAK
401274,0.3522,0,LAYAK
401287,0.5769,0,LAYAK
401292,0.664,0,LAYAK
401305,0.6999,1,TIDAK LAYAK
401310,0.0789,0,LAYAK
401311,0.5373,0,LAYAK
401321,0.2587,0,LAYAK
401332,0.3546,0,LAYAK
401338,0.2516,0,LAYAK
401345,0.3776,0,LAYAK
401368,0.5201,0,LAYAK
401375,0.8303,1,TIDAK LAYAK
401378,0.2244,0,LAYAK
401379,0.1725,0,LAYAK
401395,0.3813,0,LAYAK
401403,0.4826,0,LAYAK
401406,0.1046,0,LAYAK
401415,0.3762,0,LAYAK
401424,0.3701,0,LAYAK
401425,0.3989,0,LAYAK
401428,0.5804,0,LAYAK
401430,0.467,0,LAYAK
401436,0.2721,0,LAYAK
401440,0.3506,0,LAYAK
401443,0.3328,0,LAYAK
401447,0.1193,0,LAYAK
401448,0.1914,0,LAYAK
401450,0.1129,0,LAYAK
401459,0.1879,0,LAYAK
401462,0.2226,0,LAYAK
401470,0.8371,1,TIDAK LAYAK
401479,0.4983,0,LAYAK
401481,0.1478,0,LAYAK
401486,0.4945,0,LAYAK
401496,0.1008,0,LAYAK
401497,0.6662,0,LAYAK
401502,0.2208,0,LAYAK
401508,0.3787,0,LAYAK
401513,0.6218,0,LAYAK
401517,0.8703,1,TIDAK LAYAK
401519,0.6054,0,LAYAK
401533,0.7118,1,TIDAK LAYAK
401536,0.6643,0,LAYAK
401547,0.2383,0,LAYAK
401581,0.2579,0,LAYAK
401582,0.2764,0,LAYAK
401586,0.4366,0,LAYAK
401593,0.805,1,TIDAK LAYAK
401603,0.4347,0,LAYAK
401621,0.3349,0,LAYAK
401625,0.4022,0,LAYAK
401635,0.8349,1,TIDAK LAYAK
401646,0.3496,0,LAYAK
401649,0.0671,0,LAYAK
401660,0.4481,0,LAYAK
401668,0.5724,0,LAYAK
401686,0.0423,0,LAYAK
401706,0.7313,1,TIDAK LAYAK
401712,0.5226,0,LAYAK
401721,0.257,0,LAYAK
401725,0.63,0,LAYAK
401730,0.7905,1,TIDAK LAYAK
401741,0.0936,0,LAYAK
401743,0.1403,0,LAYAK
401748,0.3188,0,LAYAK
401751,0.0746,0,LAYAK
401770,0.1546,0,LAYAK
401791,0.1309,0,LAYAK
401792,0.2425,0,LAYAK
401808,0.6137,0,LAYAK
401816,0.1062,0,LAYAK
401820,0.7541,1,TIDAK LAYAK
401821,0.2927,0,LAYAK
401828,0.3187,0,LAYAK
401830,0.7896,1,TIDAK LAYAK
401832,0.1183,0,LAYAK
401839,0.5128,0,LAYAK
401852,0.0449,0,LAYAK
401868,0.1475,0,LAYAK
401876,0.2772,0,LAYAK
401879,0.6897,1,TIDAK LAYAK
401882,0.126,0,LAYAK
401894,0.5215,0,LAYAK
401899,0.647,0,LAYAK
401901,0.7319,1,TIDAK LAYAK
401913,0.3435,0,LAYAK
401919,0.0791,0,LAYAK
401920,0.1501,0,LAYAK
401923,0.0901,0,LAYAK
401924,0.7681,1,TIDAK LAYAK
401932,0.6965,1,TIDAK LAYAK
401942,0.7044,1,TIDAK LAYAK
401949,0.4117,0,LAYAK
401950,0.6928,1,TIDAK LAYAK
401951,0.2802,0,LAYAK
401952,0.4653,0,LAYAK
401971,0.7039,1,TIDAK LAYAK
401972,0.3263,0,LAYAK
401973,0.295,0,LAYAK
401974,0.5806,0,LAYAK
401983,0.3661,0,LAYAK
401984,0.179,0,LAYAK
401988,0.1304,0,LAYAK
401989,0.443,0,LAYAK
401990,0.2475,0,LAYAK
402024,0.6001,0,LAYAK
402029,0.4873,0,LAYAK
402030,0.7756,1,TIDAK LAYAK
402041,0.3898,0,LAYAK
402042,0.5306,0,LAYAK
402043,0.2847,0,LAYAK
402052,0.5878,0,LAYAK
402053,0.211,0,LAYAK
402054,0.2567,0,LAYAK
402057,0.1968,0,LAYAK
402067,0.166,0,LAYAK
402068,0.1183,0,LAYAK
402069,0.6018,0,LAYAK
402070,0.4868,0,LAYAK
402071,0.1315,0,LAYAK
402073,0.249,0,LAYAK
402074,0.2907,0,LAYAK
402075,0.3997,0,LAYAK
402076,0.4338,0,LAYAK
402077,0.3864,0,LAYAK
402078,0.8447,1,TIDAK LAYAK
402079,0.7568,1,TIDAK LAYAK
402080,0.2197,0,LAYAK
402081,0.1207,0,LAYAK
402082,0.4686,0,LAYAK
402089,0.5792,0,LAYAK
402090,0.2831,0,LAYAK
402091,0.6551,0,LAYAK
402092,0.4237,0,LAYAK
402094,0.2,0,LAYAK
402095,0.1879,0,LAYAK
402096,0.1977,0,LAYAK
402109,0.3799,0,LAYAK
402151,0.3732,0,LAYAK
402152,0.3152,0,LAYAK
402153,0.3153,0,LAYAK
402155,0.2287,0,LAYAK
402201,0.1433,0,LAYAK
402210,0.3207,0,LAYAK
402212,0.2877,0,LAYAK
402218,0.2931,0,LAYAK
402227,0.484,0,LAYAK
402234,0.7238,1,TIDAK LAYAK
402236,0.134,0,LAYAK
402242,0.564,0,LAYAK
402243,0.3601,0,LAYAK
402244,0.831,1,TIDAK LAYAK
402245,0.097,0,LAYAK
402250,0.4613,0,LAYAK
402251,0.4741,0,LAYAK
402254,0.7674,1,TIDAK LAYAK
402255,0.6498,0,LAYAK
402256,0.3743,0,LAYAK
402257,0.7367,1,TIDAK LAYAK
402258,0.6765,0,LAYAK
402259,0.2621,0,LAYAK
402260,0.118,0,LAYAK
402261,0.8125,1,TIDAK LAYAK
402262,0.1265,0,LAYAK
402263,0.7221,1,TIDAK LAYAK
402264,0.1751,0,LAYAK
402265,0.3348,0,LAYAK
402266,0.7958,1,TIDAK LAYAK
402267,0.3375,0,LAYAK
402268,0.2386,0,LAYAK
402270,0.1774,0,LAYAK
402271,0.1356,0,LAYAK
402272,0.4833,0,LAYAK
402273,0.2372,0,LAYAK
402274,0.2663,0,LAYAK
402275,0.4303,0,LAYAK
402276,0.2433,0,LAYAK
402277,0.3066,0,LAYAK
402278,0.1378,0,LAYAK
402279,0.4065,0,LAYAK
402280,0.062,0,LAYAK
402362,0.5931,0,LAYAK
402363,0.1414,0,LAYAK
402364,0.3312,0,LAYAK
402370,0.0512,0,LAYAK
402376,0.1383,0,LAYAK
402381,0.5426,0,LAYAK
402384,0.3726,0,LAYAK
402389,0.4322,0,LAYAK
402414,0.3378,0,LAYAK
402416,0.1537,0,LAYAK
402417,0.1602,0,LAYAK
402420,0.3298,0,LAYAK
402426,0.1397,0,LAYAK
402436,0.8516,1,TIDAK LAYAK
402444,0.2087,0,LAYAK
402447,0.4603,0,LAYAK
402449,0.1804,0,LAYAK
402454,0.8012,1,TIDAK LAYAK
402458,0.6652,0,LAYAK
402460,0.4009,0,LAYAK
402466,0.2168,0,LAYAK
402475,0.4036,0,LAYAK
402498,0.5991,0,LAYAK
402502,0.416,0,LAYAK
402505,0.4978,0,LAYAK
402509,0.4344,0,LAYAK
402513,0.7336,1,TIDAK LAYAK
402517,0.2897,0,LAYAK
402519,0.2428,0,LAYAK
402522,0.508,0,LAYAK
402523,0.2021,0,LAYAK
402525,0.4515,0,LAYAK
402528,0.6364,0,LAYAK
402534,0.6122,0,LAYAK
402536,0.2213,0,LAYAK
402542,0.2804,0,LAYAK
402548,0.8556,1,TIDAK LAYAK
402552,0.5867,0,LAYAK
402559,0.2322,0,LAYAK
402563,0.1716,0,LAYAK
402568,0.3841,0,LAYAK
402573,0.7723,1,TIDAK LAYAK
402574,0.2843,0,LAYAK
402575,0.4629,0,LAYAK
402577,0.3829,0,LAYAK
402602,0.0964,0,LAYAK
402603,0.5504,0,LAYAK
402604,0.4363,0,LAYAK
402614,0.6298,0,LAYAK
402615,0.3578,0,LAYAK
402616,0.2538,0,LAYAK
402617,0.7445,1,TIDAK LAYAK
402618,0.6667,0,LAYAK
402619,0.1369,0,LAYAK
402639,0.522,0,LAYAK
402640,0.3248,0,LAYAK
402641,0.8534,1,TIDAK LAYAK
402642,0.0627,0,LAYAK
402643,0.1412,0,LAYAK
402644,0.5444,0,LAYAK
402645,0.4462,0,LAYAK
402649,0.2908,0,LAYAK
402650,0.7095,1,TIDAK LAYAK
402653,0.6619,0,LAYAK
402654,0.1674,0,LAYAK
402655,0.6707,0,LAYAK
402656,0.6189,0,LAYAK
402657,0.2985,0,LAYAK
402658,0.1179,0,LAYAK
402659,0.2916,0,LAYAK
402662,0.1594,0,LAYAK
402696,0.1615,0,LAYAK
402705,0.2717,0,LAYAK
402707,0.4981,0,LAYAK
402708,0.5012,0,LAYAK
402709,0.2965,0,LAYAK
402729,0.6364,0,LAYAK
402730,0.4468,0,LAYAK
402732,0.4703,0,LAYAK
402739,0.1118,0,LAYAK
402740,0.4994,0,LAYAK
402741,0.3716,0,LAYAK
402744,0.8108,1,TIDAK LAYAK
402745,0.7533,1,TIDAK LAYAK
402746,0.1762,0,LAYAK
402772,0.524,0,LAYAK
402773,0.2178,0,LAYAK
402774,0.2597,0,LAYAK
402780,0.4446,0,LAYAK
402781,0.237,0,LAYAK
402782,0.7446,1,TIDAK LAYAK
402790,0.2129,0,LAYAK
402803,0.7294,1,TIDAK LAYAK
402808,0.6622,0,LAYAK
402809,0.1417,0,LAYAK
402810,0.7138,1,TIDAK LAYAK
402811,0.5201,0,LAYAK
402815,0.5302,0,LAYAK
402820,0.2242,0,LAYAK
402821,0.5189,0,LAYAK
402822,0.3444,0,LAYAK
402824,0.319,0,LAYAK
402825,0.3591,0,LAYAK
402870,0.4551,0,LAYAK
402875,0.0688,0,LAYAK
402924,0.7294,1,TIDAK LAYAK
402925,0.24,0,LAYAK
402926,0.0782,0,LAYAK
402927,0.33,0,LAYAK
402928,0.3189,0,LAYAK
402929,0.5212,0,LAYAK
402930,0.4722,0,LAYAK
402931,0.0675,0,LAYAK
402932,0.2039,0,LAYAK
402933,0.4891,0,LAYAK
402940,0.4422,0,LAYAK
402953,0.3399,0,LAYAK
402954,0.2307,0,LAYAK
402955,0.1838,0,LAYAK
402956,0.3231,0,LAYAK
402957,0.1821,0,LAYAK
402970,0.0711,0,LAYAK
402973,0.6274,0,LAYAK
402974,0.547,0,LAYAK
402975,0.4734,0,LAYAK
402976,0.4647,0,LAYAK
402977,0.0991,0,LAYAK
402978,0.2786,0,LAYAK
402979,0.6397,0,LAYAK
402980,0.7178,1,TIDAK LAYAK
402981,0.4212,0,LAYAK
402982,0.348,0,LAYAK
402993,0.7645,1,TIDAK LAYAK
402994,0.4983,0,LAYAK
403099,0.1915,0,LAYAK
403137,0.0545,0,LAYAK
403138,0.3882,0,LAYAK
403165,0.2171,0,LAYAK
403192,0.8441,1,TIDAK LAYAK
403214,0.337,0,LAYAK
403223,0.2192,0,LAYAK
403238,0.3315,0,LAYAK
403244,0.6289,0,LAYAK
403246,0.3604,0,LAYAK
403252,0.6026,0,LAYAK
403254,0.5256,0,LAYAK
403255,0.0976,0,LAYAK
403259,0.5831,0,LAYAK
403262,0.4238,0,LAYAK
403277,0.3107,0,LAYAK
403280,0.5384,0,LAYAK
403281,0.5332,0,LAYAK
403287,0.2093,0,LAYAK
403315,0.496,0,LAYAK
403318,0.5466,0,LAYAK
403319,0.1234,0,LAYAK
403327,0.1415,0,LAYAK
403331,0.2483,0,LAYAK
403342,0.6795,0,LAYAK
403349,0.3706,0,LAYAK
403353,0.2301,0,LAYAK
403364,0.3389,0,LAYAK
403369,0.2412,0,LAYAK
403373,0.7226,1,TIDAK LAYAK
403376,0.2361,0,LAYAK
403378,0.2072,0,LAYAK
403384,0.2492,0,LAYAK
403385,0.0575,0,LAYAK
403386,0.3026,0,LAYAK
403388,0.4448,0,LAYAK
403396,0.1401,0,LAYAK
403398,0.4146,0,LAYAK
403404,0.6382,0,LAYAK
403410,0.3037,0,LAYAK
403414,0.3875,0,LAYAK
403417,0.5655,0,LAYAK
403422,0.4644,0,LAYAK
403424,0.5172,0,LAYAK
403438,0.2323,0,LAYAK
403451,0.2154,0,LAYAK
403452,0.4453,0,LAYAK
403453,0.4861,0,LAYAK
403454,0.49,0,LAYAK
403455,0.5143,0,LAYAK
403464,0.4026,0,LAYAK
403465,0.4431,0,LAYAK
403466,0.1485,0,LAYAK
403500,0.4961,0,LAYAK
403501,0.4089,0,LAYAK
403524,0.8189,1,TIDAK LAYAK
403525,0.6989,1,TIDAK LAYAK
403526,0.1426,0,LAYAK
403527,0.2895,0,LAYAK
403542,0.5421,0,LAYAK
403543,0.2394,0,LAYAK
403549,0.2122,0,LAYAK
403550,0.1549,0,LAYAK
403551,0.5661,0,LAYAK
403552,0.6201,0,LAYAK
403553,0.3091,0,LAYAK
403554,0.4231,0,LAYAK
403558,0.0825,0,LAYAK
403559,0.2169,0,LAYAK
403560,0.8167,1,TIDAK LAYAK
403561,0.7125,1,TIDAK LAYAK
403562,0.6078,0,LAYAK
403564,0.3478,0,LAYAK
403565,0.2487,0,LAYAK
403566,0.1341,0,LAYAK
403600,0.5755,0,LAYAK
403602,0.5187,0,LAYAK
403603,0.309,0,LAYAK
403662,0.2267,0,LAYAK
403685,0.514,0,LAYAK
403686,0.0506,0,LAYAK
403687,0.0906,0,LAYAK
403688,0.6172,0,LAYAK
403689,0.8842,1,TIDAK LAYAK
403690,0.8856,1,TIDAK LAYAK
403691,0.3845,0,LAYAK
403692,0.3435,0,LAYAK
403696,0.1472,0,LAYAK
403697,0.7752,1,TIDAK LAYAK
403698,0.1165,0,LAYAK
403699,0.7012,1,TIDAK LAYAK
403701,0.4663,0,LAYAK
403702,0.4691,0,LAYAK
403703,0.6767,0,LAYAK
403704,0.5116,0,LAYAK
403705,0.2459,0,LAYAK
403712,0.2962,0,LAYAK
403713,0.3308,0,LAYAK
403714,0.7494,1,TIDAK LAYAK
403715,0.2968,0,LAYAK
403718,0.3253,0,LAYAK
403722,0.6808,1,TIDAK LAYAK
403723,0.3891,0,LAYAK
403724,0.6082,0,LAYAK
403725,0.3306,0,LAYAK
403726,0.1907,0,LAYAK
403764,0.4327,0,LAYAK
403765,0.2255,0,LAYAK
403766,0.5044,0,LAYAK
403770,0.6124,0,LAYAK
403771,0.1833,0,LAYAK
403772,0.6616,0,LAYAK
403795,0.723,1,TIDAK LAYAK
403799,0.3393,0,LAYAK
403800,0.1852,0,LAYAK
403801,0.1554,0,LAYAK
403802,0.7846,1,TIDAK LAYAK
403803,0.6872,1,TIDAK LAYAK
403811,0.4163,0,LAYAK
403814,0.1576,0,LAYAK
403815,0.0398,0,LAYAK
403816,0.1889,0,LAYAK
403817,0.2716,0,LAYAK
403818,0.2578,0,LAYAK
403820,0.297,0,LAYAK
403821,0.4414,0,LAYAK
403822,0.4955,0,LAYAK
403823,0.1915,0,LAYAK
403824,0.561,0,LAYAK
403825,0.1008,0,LAYAK
403826,0.1773,0,LAYAK
403828,0.4714,0,LAYAK
403834,0.1932,0,LAYAK
403836,0.5728,0,LAYAK
403837,0.5608,0,LAYAK
403838,0.5757,0,LAYAK
403839,0.5032,0,LAYAK
403873,0.4489,0,LAYAK
403876,0.5369,0,LAYAK
403902,0.4541,0,LAYAK
403918,0.2016,0,LAYAK
403922,0.2632,0,LAYAK
403928,0.6494,0,LAYAK
403929,0.6023,0,LAYAK
403931,0.1559,0,LAYAK
403932,0.2769,0,LAYAK
403933,0.2619,0,LAYAK
403935,0.163,0,LAYAK
403936,0.7766,1,TIDAK LAYAK
403937,0.2788,0,LAYAK
403938,0.3708,0,LAYAK
403943,0.4741,0,LAYAK
403944,0.529,0,LAYAK
403945,0.2669,0,LAYAK
403946,0.5372,0,LAYAK
403948,0.4871,0,LAYAK
403951,0.6251,0,LAYAK
403955,0.5364,0,LAYAK
403956,0.2471,0,LAYAK
403957,0.6234,0,LAYAK
403958,0.3594,0,LAYAK
403960,0.8062,1,TIDAK LAYAK
403961,0.2454,0,LAYAK
403962,0.7996,1,TIDAK LAYAK
403963,0.2606,0,LAYAK
403964,0.6785,0,LAYAK
403965,0.5487,0,LAYAK
403966,0.6216,0,LAYAK
403967,0.2154,0,LAYAK
403968,0.7999,1,TIDAK LAYAK
403969,0.5617,0,LAYAK
403970,0.334,0,LAYAK
403971,0.5705,0,LAYAK
403972,0.758,1,TIDAK LAYAK
403973,0.7415,1,TIDAK LAYAK
403974,0.7436,1,TIDAK LAYAK
403975,0.1035,0,LAYAK
403976,0.1064,0,LAYAK
403977,0.6142,0,LAYAK
403978,0.6558,0,LAYAK
403979,0.1158,0,LAYAK
403980,0.6876,1,TIDAK LAYAK
403981,0.1619,0,LAYAK
403982,0.0712,0,LAYAK
404062,0.3049,0,LAYAK
404067,0.0816,0,LAYAK
404070,0.2405,0,LAYAK
404079,0.3715,0,LAYAK
404084,0.096,0,LAYAK
404108,0.7675,1,TIDAK LAYAK
404112,0.4298,0,LAYAK
404118,0.4463,0,LAYAK
404121,0.2683,0,LAYAK
404122,0.3399,0,LAYAK
404126,0.5389,0,LAYAK
404140,0.1781,0,LAYAK
404152,0.5569,0,LAYAK
404156,0.819,1,TIDAK LAYAK
404158,0.3518,0,LAYAK
404160,0.328,0,LAYAK
404172,0.1801,0,LAYAK
404174,0.2519,0,LAYAK
404180,0.4688,0,LAYAK
404186,0.3512,0,LAYAK
404190,0.4536,0,LAYAK
404192,0.412,0,LAYAK
404206,0.194,0,LAYAK
404207,0.7747,1,TIDAK LAYAK
404213,0.727,1,TIDAK LAYAK
404216,0.687,1,TIDAK LAYAK
404220,0.5816,0,LAYAK
404227,0.3692,0,LAYAK
404235,0.1228,0,LAYAK
404247,0.7888,1,TIDAK LAYAK
404259,0.1509,0,LAYAK
404266,0.664,0,LAYAK
404267,0.5051,0,LAYAK
404274,0.844,1,TIDAK LAYAK
404276,0.4423,0,LAYAK
404277,0.116,0,LAYAK
404278,0.3124,0,LAYAK
404279,0.2173,0,LAYAK
404280,0.4371,0,LAYAK
404287,0.3827,0,LAYAK
404288,0.6028,0,LAYAK
404289,0.1876,0,LAYAK
404290,0.7056,1,TIDAK LAYAK
404291,0.0813,0,LAYAK
404293,0.5523,0,LAYAK
404302,0.2958,0,LAYAK
404303,0.4209,0,LAYAK
404304,0.5535,0,LAYAK
404307,0.1438,0,LAYAK
404308,0.1982,0,LAYAK
404309,0.7469,1,TIDAK LAYAK
404310,0.5298,0,LAYAK
404311,0.7811,1,TIDAK LAYAK
404312,0.5231,0,LAYAK
404323,0.268,0,LAYAK
404324,0.2619,0,LAYAK
404325,0.2696,0,LAYAK
404326,0.2143,0,LAYAK
404327,0.6909,1,TIDAK LAYAK
404328,0.2534,0,LAYAK
404329,0.1855,0,LAYAK
404330,0.1818,0,LAYAK
404331,0.1892,0,LAYAK
404335,0.5362,0,LAYAK
404336,0.3699,0,LAYAK
404337,0.7634,1,TIDAK LAYAK
404364,0.8068,1,TIDAK LAYAK
404379,0.4026,0,LAYAK
404380,0.8945,1,TIDAK LAYAK
404381,0.8423,1,TIDAK LAYAK
404382,0.4292,0,LAYAK
404385,0.2176,0,LAYAK
404390,0.098,0,LAYAK
